country,pathogen,pathogen_label,pathogen_column,max_count,n_months,dq_pass,dq_reason,dq_set_triggered,dq_longest_zero_run_months,months_above_low_activity_threshold,post_nonzero_months,status,reason,threshold,dip_time,last_pre_time,rebound_time,suppression_duration_months,is_right_censored,series_end,pre2020_baseline_start,pre2020_longest_below_threshold_run_months,pre2020_effective_baseline_run_months,excess_gap_months,suppression_zero_processed_run_months,country_level_no_excess_gap_warning
Saudi Arabia,RSV,RSV,RSV,358.0,136,True,,none,,21,46,ok,observed_rebound,0.05,2020-04-01,2020-03-01,2022-07-01,28.0,False,2026-05-01,2015-03-01,57.0,12.0,16.0,0.0,False
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,136,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Saudi Arabia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,136,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Saudi Arabia,Adenovirus,Adenovirus,ADENO,3.0,136,False,low_activity_all_months_below_threshold,none,,0,4,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saudi Arabia,InfluenzaA,InfluenzaA,INF_A,1570.0,136,True,,none,,74,63,ok,observed_rebound,19.1,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2017-06-01,1.0,1.0,19.0,0.0,False
Saudi Arabia,InfluenzaB,InfluenzaB,INF_B,399.0,136,True,,none,,59,69,ok,observed_rebound,5.05,2020-04-01,2020-03-01,2020-11-01,8.0,False,2026-05-01,2017-12-01,1.0,1.0,7.0,0.0,False
Senegal,RSV,RSV,RSV,40.0,365,False,insufficient_post_nonzero_months,none,,1,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Senegal,Metapneumovirus,Metapneumovirus,METAPNEUMO,4.0,365,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Senegal,Parainfluenza,Parainfluenza,PARAINFLUENZA,17.0,365,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Senegal,Adenovirus,Adenovirus,ADENO,14.0,365,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Senegal,InfluenzaA,InfluenzaA,INF_A,1408.0,365,True,,none,,74,64,ok,observed_rebound,70.4,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,31.0,12.0,7.0,0.0,False
Senegal,InfluenzaB,InfluenzaB,INF_B,360.0,365,True,,none,,38,37,ok,observed_rebound,18.0,2020-04-01,2020-03-01,2020-10-01,7.0,False,2026-05-01,2015-03-01,16.0,12.0,0.0,0.0,True
Serbia,RSV,RSV,RSV,58.0,233,True,,none,,4,33,ok,observed_rebound,1.45,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,21.0,12.0,8.0,6.0,False
Serbia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,233,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Serbia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,233,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Serbia,Adenovirus,Adenovirus,ADENO,0.0,233,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Serbia,InfluenzaA,InfluenzaA,INF_A,1142.0,233,True,,none,,50,30,ok,observed_rebound,57.1,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,12.0,12.0,10.0,6.0,False
Serbia,InfluenzaB,InfluenzaB,INF_B,328.0,233,True,,none,,20,21,ok,observed_rebound,16.4,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,20.0,12.0,21.0,6.0,False
Serbia and Montenegro (2003-2006),RSV,RSV,RSV,0.0,121,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2006-12-01,,,,,,
Serbia and Montenegro (2003-2006),Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,121,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2006-12-01,,,,,,
Serbia and Montenegro (2003-2006),Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,121,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2006-12-01,,,,,,
Serbia and Montenegro (2003-2006),Adenovirus,Adenovirus,ADENO,0.0,121,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2006-12-01,,,,,,
Serbia and Montenegro (2003-2006),InfluenzaA,InfluenzaA,INF_A,52.0,121,False,insufficient_post_nonzero_months,none,,3,0,excluded,insufficient_post_nonzero_months,,,,,,False,2006-12-01,,,,,,
Serbia and Montenegro (2003-2006),InfluenzaB,InfluenzaB,INF_B,8.0,121,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2006-12-01,,,,,,
Seychelles,RSV,RSV,RSV,0.0,85,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Seychelles,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,85,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Seychelles,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,85,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Seychelles,Adenovirus,Adenovirus,ADENO,0.0,85,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Seychelles,InfluenzaA,InfluenzaA,INF_A,31.0,85,True,,none,,1,8,excluded,zero_testing_explains_excess_gap,0.2,2020-04-01,2020-03-01,2023-02-01,35.0,False,2025-12-01,2015-03-01,3.0,3.0,32.0,32.0,False
Seychelles,InfluenzaB,InfluenzaB,INF_B,42.0,85,True,,none,,1,13,excluded,zero_testing_explains_excess_gap,0.05,2020-04-01,2020-03-01,2023-02-01,35.0,False,2025-12-01,2015-03-01,10.0,10.0,25.0,32.0,False
Sierra Leone,RSV,RSV,RSV,0.0,174,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-01-01,,,,,,
Sierra Leone,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,174,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-01-01,,,,,,
Sierra Leone,Parainfluenza,Parainfluenza,PARAINFLUENZA,2.0,174,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-01-01,,,,,,
Sierra Leone,Adenovirus,Adenovirus,ADENO,1.0,174,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-01-01,,,,,,
Sierra Leone,InfluenzaA,InfluenzaA,INF_A,71.0,174,True,,none,,2,9,ok,observed_rebound,1.55,2020-04-01,2020-03-01,2023-08-01,41.0,False,2026-01-01,2015-03-01,30.0,12.0,29.0,12.0,False
Sierra Leone,InfluenzaB,InfluenzaB,INF_B,10.0,174,False,low_activity_all_months_below_threshold,none,,0,9,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-01-01,,,,,,
Singapore,RSV,RSV,RSV,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Singapore,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Singapore,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Singapore,Adenovirus,Adenovirus,ADENO,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Singapore,InfluenzaA,InfluenzaA,INF_A,2383.0,353,True,,none,,146,53,ok,observed_rebound,119.15,2020-04-01,2020-03-01,2022-08-01,29.0,False,2026-05-01,2015-03-01,17.0,12.0,17.0,0.0,False
Singapore,InfluenzaB,InfluenzaB,INF_B,207.0,353,True,,none,,66,50,ok,observed_rebound,9.7,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,5.0,5.0,26.0,0.0,False
Slovakia,RSV,RSV,RSV,1031.0,354,True,,none,,13,49,ok,observed_rebound,0.8,2020-04-01,2020-03-01,2020-06-01,3.0,False,2026-05-01,2015-03-01,4.0,4.0,0.0,0.0,True
Slovakia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Slovakia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Slovakia,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Slovakia,InfluenzaA,InfluenzaA,INF_A,1938.0,354,True,,none,,48,47,ok,observed_rebound,22.0,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,11.0,11.0,22.0,0.0,False
Slovakia,InfluenzaB,InfluenzaB,INF_B,2317.0,354,True,,none,,21,38,ok,observed_rebound,12.4,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,10.0,10.0,24.0,0.0,False
Slovenia,RSV,RSV,RSV,1323.0,366,True,,none,,89,71,ok,observed_rebound,33.25,2020-04-01,2020-03-01,2021-07-01,16.0,False,2026-05-01,2015-03-01,7.0,7.0,9.0,0.0,False
Slovenia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,366,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Slovenia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,366,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Slovenia,Adenovirus,Adenovirus,ADENO,0.0,366,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Slovenia,InfluenzaA,InfluenzaA,INF_A,2639.0,366,True,,none,,87,55,ok,observed_rebound,89.3,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,9.0,9.0,13.0,0.0,False
Slovenia,InfluenzaB,InfluenzaB,INF_B,812.0,366,True,,none,,39,31,ok,observed_rebound,40.6,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,20.0,12.0,22.0,0.0,False
Somalia,RSV,RSV,RSV,4.0,58,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Somalia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,58,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Somalia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,58,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Somalia,Adenovirus,Adenovirus,ADENO,0.0,58,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Somalia,InfluenzaA,InfluenzaA,INF_A,78.0,58,True,,none,,5,44,excluded,insufficient_pre2020_baseline,,,,,,False,2026-05-01,,,,,,
Somalia,InfluenzaB,InfluenzaB,INF_B,43.0,58,True,,none,,1,30,excluded,insufficient_pre2020_baseline,,,,,,False,2026-05-01,,,,,,
South Africa,RSV,RSV,RSV,294.0,353,True,,none,,65,74,ok,observed_rebound,14.7,2020-05-01,2020-04-01,2020-06-01,2.0,False,2026-05-01,2016-02-01,6.0,6.0,0.0,0.0,True
South Africa,Metapneumovirus,Metapneumovirus,METAPNEUMO,7.0,353,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
South Africa,Parainfluenza,Parainfluenza,PARAINFLUENZA,30.0,353,False,insufficient_post_nonzero_months,none,,1,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
South Africa,Adenovirus,Adenovirus,ADENO,26.0,353,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
South Africa,InfluenzaA,InfluenzaA,INF_A,767.0,353,True,,none,,99,60,ok,observed_rebound,38.35,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,10.0,10.0,9.0,0.0,False
South Africa,InfluenzaB,InfluenzaB,INF_B,316.0,353,True,,none,,48,52,ok,observed_rebound,15.8,2020-04-01,2020-03-01,2021-05-01,14.0,False,2026-05-01,2015-03-01,16.0,12.0,2.0,0.0,False
South Sudan,RSV,RSV,RSV,0.0,86,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
South Sudan,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,86,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
South Sudan,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,86,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
South Sudan,Adenovirus,Adenovirus,ADENO,0.0,86,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
South Sudan,InfluenzaA,InfluenzaA,INF_A,102.0,86,True,,none,,3,32,ok,observed_rebound,0.45,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-04-01,2015-03-01,3.0,3.0,14.0,12.0,False
South Sudan,InfluenzaB,InfluenzaB,INF_B,14.0,86,False,low_activity_all_months_below_threshold,none,,0,27,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-04-01,,,,,,
Spain,RSV,RSV,RSV,3974.0,354,True,,none,,87,65,ok,observed_rebound,103.85,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,9.0,9.0,22.0,3.0,False
Spain,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Spain,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Spain,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Spain,InfluenzaA,InfluenzaA,INF_A,10252.0,354,True,,none,,125,59,ok,observed_rebound,368.5,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,9.0,9.0,22.0,3.0,False
Spain,InfluenzaB,InfluenzaB,INF_B,7085.0,354,True,,none,,67,53,ok,observed_rebound,354.25,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,22.0,12.0,22.0,3.0,False
Sri Lanka,RSV,RSV,RSV,11.0,338,False,low_activity_all_months_below_threshold,none,,0,14,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Sri Lanka,Metapneumovirus,Metapneumovirus,METAPNEUMO,6.0,338,False,low_activity_all_months_below_threshold,none,,0,9,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Sri Lanka,Parainfluenza,Parainfluenza,PARAINFLUENZA,6.0,338,False,low_activity_all_months_below_threshold,none,,0,18,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Sri Lanka,Adenovirus,Adenovirus,ADENO,5.0,338,False,low_activity_all_months_below_threshold,none,,0,15,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Sri Lanka,InfluenzaA,InfluenzaA,INF_A,664.0,338,True,,none,,79,55,ok,observed_rebound,33.2,2020-04-01,2020-03-01,2022-06-01,27.0,False,2026-05-01,2015-03-01,10.0,10.0,17.0,2.0,False
Sri Lanka,InfluenzaB,InfluenzaB,INF_B,106.0,338,True,,none,,39,50,ok,observed_rebound,5.3,2020-04-01,2020-03-01,2022-07-01,28.0,False,2026-05-01,2015-03-01,4.0,4.0,24.0,2.0,False
Sudan,RSV,RSV,RSV,1.0,202,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-04-01,,,,,,
Sudan,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,202,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Sudan,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,202,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Sudan,Adenovirus,Adenovirus,ADENO,0.0,202,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Sudan,InfluenzaA,InfluenzaA,INF_A,61.0,202,True,,none,,1,7,ok,right_censored,3.05,2020-04-01,2020-03-01,,73.0,True,2026-04-01,2015-03-01,60.0,12.0,61.0,33.0,False
Sudan,InfluenzaB,InfluenzaB,INF_B,1.0,202,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-04-01,,,,,,
Suriname,RSV,RSV,RSV,21.0,210,False,low_activity_all_months_below_threshold,none,,0,17,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Suriname,Metapneumovirus,Metapneumovirus,METAPNEUMO,9.0,210,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Suriname,Parainfluenza,Parainfluenza,PARAINFLUENZA,5.0,210,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Suriname,Adenovirus,Adenovirus,ADENO,4.0,210,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Suriname,InfluenzaA,InfluenzaA,INF_A,78.0,210,True,,none,,2,31,ok,observed_rebound,3.9,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2019-01-01,5.0,5.0,29.0,9.0,False
Suriname,InfluenzaB,InfluenzaB,INF_B,13.0,210,False,low_activity_all_months_below_threshold,none,,0,17,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Sweden,RSV,RSV,RSV,5334.0,353,True,,none,,101,57,ok,observed_rebound,130.15,2020-04-01,2020-03-01,2021-07-01,16.0,False,2026-05-01,2015-03-01,8.0,8.0,8.0,2.0,False
Sweden,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Sweden,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Sweden,Adenovirus,Adenovirus,ADENO,0.0,353,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Sweden,InfluenzaA,InfluenzaA,INF_A,8067.0,353,True,,none,,170,70,ok,observed_rebound,403.35,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,9.0,9.0,11.0,2.0,False
Sweden,InfluenzaB,InfluenzaB,INF_B,5982.0,353,True,,none,,95,66,ok,observed_rebound,299.1,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,20.0,12.0,22.0,2.0,False
Switzerland,RSV,RSV,RSV,49.0,377,True,,none,,4,50,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Switzerland,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,377,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Switzerland,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,377,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Switzerland,Adenovirus,Adenovirus,ADENO,0.0,377,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Switzerland,InfluenzaA,InfluenzaA,INF_A,12008.0,377,True,,none,,134,64,ok,observed_rebound,341.15,2020-04-01,2020-03-01,2021-12-01,21.0,False,2026-05-01,2015-03-01,10.0,10.0,11.0,4.0,False
Switzerland,InfluenzaB,InfluenzaB,INF_B,4293.0,377,True,,none,,66,60,ok,observed_rebound,214.65,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,21.0,12.0,22.0,4.0,False
Syrian Arab Republic,RSV,RSV,RSV,40.0,175,True,,none,,1,4,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Syrian Arab Republic,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,175,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Syrian Arab Republic,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,175,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Syrian Arab Republic,Adenovirus,Adenovirus,ADENO,0.0,175,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Syrian Arab Republic,InfluenzaA,InfluenzaA,INF_A,177.0,175,True,,none,,5,28,excluded,no_excess_gap_vs_pre2020_country_level,0.45,2020-04-01,2020-03-01,2021-03-01,12.0,False,2026-05-01,2015-03-01,34.0,12.0,0.0,5.0,False
Syrian Arab Republic,InfluenzaB,InfluenzaB,INF_B,21.0,175,False,low_activity_all_months_below_threshold,none,,0,23,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Tajikistan,RSV,RSV,RSV,71.0,122,False,insufficient_post_nonzero_months,none,,1,1,excluded,insufficient_post_nonzero_months,,,,,,False,2026-04-01,,,,,,
Tajikistan,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,122,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Tajikistan,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,122,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Tajikistan,Adenovirus,Adenovirus,ADENO,0.0,122,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Tajikistan,InfluenzaA,InfluenzaA,INF_A,169.0,122,True,,none,,5,18,excluded,no_excess_gap_vs_pre2020_country_level,0.25,2020-04-01,2020-03-01,2020-10-01,7.0,False,2026-04-01,2015-03-01,21.0,12.0,0.0,6.0,False
Tajikistan,InfluenzaB,InfluenzaB,INF_B,70.0,122,True,,none,,1,11,excluded,zero_testing_explains_excess_gap,1.1,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-04-01,2015-03-01,18.0,12.0,10.0,11.0,False
Thailand,RSV,RSV,RSV,331.0,353,True,,none,,22,51,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Thailand,Metapneumovirus,Metapneumovirus,METAPNEUMO,72.0,353,True,,none,,18,51,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Thailand,Parainfluenza,Parainfluenza,PARAINFLUENZA,178.0,353,True,,none,,32,53,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Thailand,Adenovirus,Adenovirus,ADENO,136.0,353,True,,none,,19,53,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Thailand,InfluenzaA,InfluenzaA,INF_A,346.0,353,True,,none,,159,59,ok,observed_rebound,17.3,2020-04-01,2020-03-01,2021-07-01,16.0,False,2026-05-01,2015-03-01,4.0,4.0,12.0,0.0,False
Thailand,InfluenzaB,InfluenzaB,INF_B,152.0,353,True,,none,,75,51,ok,observed_rebound,7.6,2020-04-01,2020-03-01,2022-08-01,29.0,False,2026-05-01,2015-03-01,9.0,9.0,20.0,0.0,False
Timor-Leste,RSV,RSV,RSV,1110.0,114,True,,none,,24,33,excluded,no_pre2020_signal,,,,,,False,2026-04-01,,,,,,
Timor-Leste,Metapneumovirus,Metapneumovirus,METAPNEUMO,17.0,114,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-04-01,,,,,,
Timor-Leste,Parainfluenza,Parainfluenza,PARAINFLUENZA,5.0,114,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-04-01,,,,,,
Timor-Leste,Adenovirus,Adenovirus,ADENO,7.0,114,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-04-01,,,,,,
Timor-Leste,InfluenzaA,InfluenzaA,INF_A,173.0,114,True,,none,,15,54,ok,observed_rebound,2.5,2020-04-01,2020-03-01,2020-07-01,4.0,False,2026-04-01,2019-02-01,8.0,8.0,0.0,0.0,True
Timor-Leste,InfluenzaB,InfluenzaB,INF_B,47.0,114,True,,none,,6,31,ok,observed_rebound,2.35,2020-04-01,2020-03-01,2022-04-01,25.0,False,2026-04-01,2018-03-01,8.0,8.0,17.0,0.0,False
Togo,RSV,RSV,RSV,0.0,194,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Togo,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,194,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Togo,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,194,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Togo,Adenovirus,Adenovirus,ADENO,0.0,194,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Togo,InfluenzaA,InfluenzaA,INF_A,174.0,194,True,,none,,23,60,ok,observed_rebound,6.0,2020-04-01,2020-03-01,2020-11-01,8.0,False,2026-05-01,2016-05-01,11.0,11.0,0.0,0.0,True
Togo,InfluenzaB,InfluenzaB,INF_B,71.0,194,True,,none,,9,41,ok,observed_rebound,3.55,2020-04-01,2020-03-01,2022-02-01,23.0,False,2026-05-01,2015-03-01,11.0,11.0,12.0,0.0,False
Tonga,RSV,RSV,RSV,36.0,12,True,,none,,1,8,excluded,insufficient_pre2020_baseline,,,,,,False,2025-11-01,,,,,,
Tonga,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,12,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-11-01,,,,,,
Tonga,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,12,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-11-01,,,,,,
Tonga,Adenovirus,Adenovirus,ADENO,0.0,12,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-11-01,,,,,,
Tonga,InfluenzaA,InfluenzaA,INF_A,89.0,12,True,,none,,2,6,excluded,insufficient_pre2020_baseline,,,,,,False,2025-11-01,,,,,,
Tonga,InfluenzaB,InfluenzaB,INF_B,126.0,12,True,,none,,2,7,excluded,insufficient_pre2020_baseline,,,,,,False,2025-11-01,,,,,,
Trinidad and Tobago,RSV,RSV,RSV,16.0,120,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-12-01,,,,,,
Trinidad and Tobago,Metapneumovirus,Metapneumovirus,METAPNEUMO,4.0,120,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-12-01,,,,,,
