Hospitalization date,<3m,3-11m,1-4y,5-17y,18-39y,40-64y,>=65y
2020-02-19,0.0,7.175221444307293e-07,1.1042204080534716e-06,3.5580820808588155e-08,1.8153106990922856e-07,3.215634811989828e-07,4.998470663848987e-07
2020-02-20,0.0,2.8720759627152412e-06,6.281884241437854e-07,8.80669643155041e-09,1.6799936953479832e-07,2.060952820556789e-07,5.453538823236435e-07
2020-02-21,0.0,2.155762918272931e-06,9.381848660058115e-07,2.6157205013807626e-08,9.826156532026193e-08,2.876769928359635e-07,5.559419474321004e-07
2020-02-22,0.0,2.8769125901303114e-06,1.5569681917739482e-07,6.90584972673684e-08,2.111428385363752e-07,2.3452121194160135e-07,5.509244876278516e-07
2020-02-23,0.0,1.4398811581099146e-06,7.752253191607662e-07,5.127851530389408e-08,1.4116419627847333e-07,2.443794087329428e-07,4.6676778644720826e-07
2020-02-24,0.0,1.4414500104703894e-06,3.0881762624499904e-07,5.9229666476778595e-08,9.910643171563978e-08,2.724911078396324e-07,6.282931733679518e-07
2020-02-25,0.0,2.886326018066248e-06,7.689400171141625e-07,1.6754377556672376e-08,2.1301679306166167e-07,1.7320196614321967e-07,6.316550218424223e-07
2020-02-26,0.0,0.0,7.659128632583244e-07,2.488150307183142e-08,1.985745409514889e-07,2.6534015678279143e-07,6.109630729399342e-07
2020-02-27,0.0,0.0,6.103698410616597e-07,3.2845237306261484e-08,2.408575372836922e-07,2.0205554987662454e-07,4.769056329557017e-07
2020-02-28,0.0,2.1737530006884722e-06,7.60088036261762e-07,4.877763260177423e-08,1.1322961516404309e-07,2.858182706859167e-07,5.283273555360467e-07
2020-02-29,0.0,1.4439650026069156e-06,1.514579561266968e-07,2.4146143524032288e-08,1.2726655870088367e-07,2.591810832028359e-07,6.130419615744473e-07
2020-03-01,0.0,2.8662312515398295e-06,9.066630679876789e-07,3.1914707952531146e-08,1.2737516909767427e-07,3.0704390619612795e-07,5.659587421533326e-07
2020-03-02,0.0,0.0,7.512360321846552e-07,5.5295014779474246e-08,7.071316731204893e-08,2.4291233251661385e-07,7.158086233888036e-07
2020-03-03,0.0,2.846934514995369e-06,1.1951914111074593e-06,3.1282754394043576e-08,1.978743848696038e-07,3.5652122621239496e-07,7.524310636325161e-07
2020-03-04,0.0,7.094284164350707e-07,2.971311727141443e-07,1.548574289351945e-08,1.130123936393448e-07,2.072934878412676e-07,7.959685815074202e-07
2020-03-05,0.0,1.4143882951082698e-06,4.4324130902445794e-07,2.2997485765816943e-08,1.4120626442985726e-07,2.9110819585800386e-07,8.796249254943897e-07
2020-03-06,0.0,2.82012239470914e-06,4.388309843104282e-07,2.2768656959095925e-08,8.469669453278928e-08,2.9265772584066737e-07,9.53002089488528e-07
2020-03-07,0.0,7.010713171339279e-07,7.241075717675386e-07,7.514035012348251e-09,1.552431836041136e-07,2.4896936463367457e-07,7.873475457838866e-07
2020-03-08,0.0,0.0,2.867610324179862e-07,2.2317807344282447e-08,7.055664470265617e-08,2.2230508031889631e-07,8.461002625437605e-07
2020-03-09,0.0,6.933626882744143e-07,2.638995415877734e-07,1.473049430056853e-08,1.4111052334432952e-07,3.6649598605784304e-07,8.650748905707262e-07
2020-03-10,0.0,6.896125700889478e-07,3.919105459131851e-07,2.1875885149981414e-08,1.5523405529860102e-07,2.871996340943075e-07,1.1291966672584463e-06
2020-03-11,0.0,3.4296570686758472e-06,3.880109708258947e-07,7.219405485284997e-09,1.2703259327999855e-07,3.1004523727587173e-07,1.0681416385593402e-06
2020-03-12,0.0,2.046956553283128e-06,7.683003943180606e-07,0.0,1.5530558794329288e-07,2.2909889615167186e-07,8.408750840059431e-07
2020-03-13,0.0,0.0,3.80327838832008e-07,4.24587100724392e-08,2.1186088380200493e-07,3.043078025635838e-07,1.0130158760861156e-06
2020-03-14,0.0,1.3505961374758958e-06,6.275725226763499e-07,4.203623884842256e-08,1.2717756400412522e-07,2.855036203650213e-07,9.080766422404558e-07
2020-03-15,0.0,2.6875565877529078e-06,3.727968430447598e-07,2.774531418888071e-08,2.084103387381114e-07,3.0902693627234175e-07,8.989889866597763e-07
2020-03-16,0.0,1.3370948292262184e-06,2.4605830165245275e-07,2.0601932775014837e-08,2.087413297857786e-07,3.9734521847850613e-07,9.463348425110239e-07
2020-03-17,0.0,0.0,4.872199612872269e-07,1.3597960079209983e-08,1.4375157165900856e-07,3.5716205520374996e-07,7.669895834300728e-07
2020-03-18,0.0,1.3241283767364005e-06,2.411860208358475e-07,6.731329057874834e-09,9.164136187007048e-08,3.490626407444018e-07,8.998946042275376e-07
