"Year","Month","Geography_Type","Strata","Strata_Name","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
1960,01,Occurrence,Total Population,Total Population,28830,,,09/12/2023
1960,01,Residence,Total Population,Total Population,28838,,,09/12/2023
1960,02,Occurrence,Total Population,Total Population,27873,,,09/12/2023
1960,02,Residence,Total Population,Total Population,27913,,,09/12/2023
1960,03,Occurrence,Total Population,Total Population,29984,,,09/12/2023
1960,03,Residence,Total Population,Total Population,30002,,,09/12/2023
1960,04,Occurrence,Total Population,Total Population,28827,,,09/12/2023
1960,04,Residence,Total Population,Total Population,28833,,,09/12/2023
1960,05,Occurrence,Total Population,Total Population,30554,,,09/12/2023
1960,05,Residence,Total Population,Total Population,30585,,,09/12/2023
1960,06,Occurrence,Total Population,Total Population,30279,,,09/12/2023
1960,06,Residence,Total Population,Total Population,30289,,,09/12/2023
1960,07,Occurrence,Total Population,Total Population,32940,,,09/12/2023
1960,07,Residence,Total Population,Total Population,32989,,,09/12/2023
1960,08,Occurrence,Total Population,Total Population,33251,,,09/12/2023
1960,08,Residence,Total Population,Total Population,33287,,,09/12/2023
1960,09,Occurrence,Total Population,Total Population,33679,,,09/12/2023
1960,09,Residence,Total Population,Total Population,33711,,,09/12/2023
1960,10,Occurrence,Total Population,Total Population,32107,,,09/12/2023
1960,10,Residence,Total Population,Total Population,32130,,,09/12/2023
1960,11,Occurrence,Total Population,Total Population,30715,,,09/12/2023
1960,11,Residence,Total Population,Total Population,30724,,,09/12/2023
1960,12,Occurrence,Total Population,Total Population,32486,,,09/12/2023
1960,12,Residence,Total Population,Total Population,32498,,,09/12/2023
1961,01,Occurrence,Total Population,Total Population,30739,,,09/12/2023
1961,01,Residence,Total Population,Total Population,30780,,,09/12/2023
1961,02,Occurrence,Total Population,Total Population,28044,,,09/12/2023
1961,02,Residence,Total Population,Total Population,28059,,,09/12/2023
1961,03,Occurrence,Total Population,Total Population,31671,,,09/12/2023
1961,03,Residence,Total Population,Total Population,31680,,,09/12/2023
1961,04,Occurrence,Total Population,Total Population,29990,,,09/12/2023
1961,04,Residence,Total Population,Total Population,29998,,,09/12/2023
1961,05,Occurrence,Total Population,Total Population,31388,,,09/12/2023
1961,05,Residence,Total Population,Total Population,31397,,,09/12/2023
1961,06,Occurrence,Total Population,Total Population,31177,,,09/12/2023
1961,06,Residence,Total Population,Total Population,31194,,,09/12/2023
1961,07,Occurrence,Total Population,Total Population,33254,,,09/12/2023
1961,07,Residence,Total Population,Total Population,33303,,,09/12/2023
1961,08,Occurrence,Total Population,Total Population,33770,,,09/12/2023
1961,08,Residence,Total Population,Total Population,33805,,,09/12/2023
1961,09,Occurrence,Total Population,Total Population,33758,,,09/12/2023
1961,09,Residence,Total Population,Total Population,33794,,,09/12/2023
1961,10,Occurrence,Total Population,Total Population,33255,,,09/12/2023
1961,10,Residence,Total Population,Total Population,33287,,,09/12/2023
1961,11,Occurrence,Total Population,Total Population,31474,,,09/12/2023
1961,11,Residence,Total Population,Total Population,31507,,,09/12/2023
1961,12,Occurrence,Total Population,Total Population,32375,,,09/12/2023
1961,12,Residence,Total Population,Total Population,32393,,,09/12/2023
1962,01,Occurrence,Total Population,Total Population,30165,,,09/12/2023
1962,01,Residence,Total Population,Total Population,30186,,,09/12/2023
1962,02,Occurrence,Total Population,Total Population,28215,,,09/12/2023
1962,02,Residence,Total Population,Total Population,28237,,,09/12/2023
1962,03,Occurrence,Total Population,Total Population,31242,,,09/12/2023
1962,03,Residence,Total Population,Total Population,31265,,,09/12/2023
1962,04,Occurrence,Total Population,Total Population,30062,,,09/12/2023
1962,04,Residence,Total Population,Total Population,30065,,,09/12/2023
1962,05,Occurrence,Total Population,Total Population,31137,,,09/12/2023
1962,05,Residence,Total Population,Total Population,31134,,,09/12/2023
1962,06,Occurrence,Total Population,Total Population,31438,,,09/12/2023
1962,06,Residence,Total Population,Total Population,31452,,,09/12/2023
1962,07,Occurrence,Total Population,Total Population,32635,,,09/12/2023
1962,07,Residence,Total Population,Total Population,32660,,,09/12/2023
1962,08,Occurrence,Total Population,Total Population,33933,,,09/12/2023
1962,08,Residence,Total Population,Total Population,34012,,,09/12/2023
1962,09,Occurrence,Total Population,Total Population,32565,,,09/12/2023
1962,09,Residence,Total Population,Total Population,32591,,,09/12/2023
1962,10,Occurrence,Total Population,Total Population,33294,,,09/12/2023
1962,10,Residence,Total Population,Total Population,33316,,,09/12/2023
1962,11,Occurrence,Total Population,Total Population,31170,,,09/12/2023
1962,11,Residence,Total Population,Total Population,31191,,,09/12/2023
1962,12,Occurrence,Total Population,Total Population,32199,,,09/12/2023
1962,12,Residence,Total Population,Total Population,32238,,,09/12/2023
1963,01,Occurrence,Total Population,Total Population,30227,,,09/12/2023
1963,01,Residence,Total Population,Total Population,30260,,,09/12/2023
1963,02,Occurrence,Total Population,Total Population,28381,,,09/12/2023
1963,02,Residence,Total Population,Total Population,28346,,,09/12/2023
1963,03,Occurrence,Total Population,Total Population,31463,,,09/12/2023
1963,03,Residence,Total Population,Total Population,31472,,,09/12/2023
1963,04,Occurrence,Total Population,Total Population,29983,,,09/12/2023
1963,04,Residence,Total Population,Total Population,29987,,,09/12/2023
1963,05,Occurrence,Total Population,Total Population,31425,,,09/12/2023
1963,05,Residence,Total Population,Total Population,31446,,,09/12/2023
1963,06,Occurrence,Total Population,Total Population,30758,,,09/12/2023
1963,06,Residence,Total Population,Total Population,30785,,,09/12/2023
1963,07,Occurrence,Total Population,Total Population,33247,,,09/12/2023
1963,07,Residence,Total Population,Total Population,33260,,,09/12/2023
1963,08,Occurrence,Total Population,Total Population,33836,,,09/12/2023
1963,08,Residence,Total Population,Total Population,33821,,,09/12/2023
1963,09,Occurrence,Total Population,Total Population,34092,,,09/12/2023
1963,09,Residence,Total Population,Total Population,34129,,,09/12/2023
1963,10,Occurrence,Total Population,Total Population,33590,,,09/12/2023
1963,10,Residence,Total Population,Total Population,33570,,,09/12/2023
1963,11,Occurrence,Total Population,Total Population,31036,,,09/12/2023
1963,11,Residence,Total Population,Total Population,31044,,,09/12/2023
1963,12,Occurrence,Total Population,Total Population,32388,,,09/12/2023
1963,12,Residence,Total Population,Total Population,32385,,,09/12/2023
1964,01,Occurrence,Total Population,Total Population,30021,,,09/12/2023
1964,01,Residence,Total Population,Total Population,30030,,,09/12/2023
1964,02,Occurrence,Total Population,Total Population,28887,,,09/12/2023
1964,02,Residence,Total Population,Total Population,28899,,,09/12/2023
1964,03,Occurrence,Total Population,Total Population,31504,,,09/12/2023
1964,03,Residence,Total Population,Total Population,31518,,,09/12/2023
1964,04,Occurrence,Total Population,Total Population,29995,,,09/12/2023
1964,04,Residence,Total Population,Total Population,30010,,,09/12/2023
1964,05,Occurrence,Total Population,Total Population,31569,,,09/12/2023
1964,05,Residence,Total Population,Total Population,31562,,,09/12/2023
1964,06,Occurrence,Total Population,Total Population,30302,,,09/12/2023
1964,06,Residence,Total Population,Total Population,30320,,,09/12/2023
1964,07,Occurrence,Total Population,Total Population,31718,,,09/12/2023
1964,07,Residence,Total Population,Total Population,31759,,,09/12/2023
1964,08,Occurrence,Total Population,Total Population,32583,,,09/12/2023
1964,08,Residence,Total Population,Total Population,32634,,,09/12/2023
1964,09,Occurrence,Total Population,Total Population,33664,,,09/12/2023
1964,09,Residence,Total Population,Total Population,33687,,,09/12/2023
1964,10,Occurrence,Total Population,Total Population,32611,,,09/12/2023
1964,10,Residence,Total Population,Total Population,32583,,,09/12/2023
1964,11,Occurrence,Total Population,Total Population,30266,,,09/12/2023
1964,11,Residence,Total Population,Total Population,30267,,,09/12/2023
1964,12,Occurrence,Total Population,Total Population,31320,,,09/12/2023
1964,12,Residence,Total Population,Total Population,31317,,,09/12/2023
1965,01,Occurrence,Total Population,Total Population,29003,,,09/12/2023
1965,01,Residence,Total Population,Total Population,29000,,,09/12/2023
1965,02,Occurrence,Total Population,Total Population,27181,,,09/12/2023
1965,02,Residence,Total Population,Total Population,27178,,,09/12/2023
1965,03,Occurrence,Total Population,Total Population,30382,,,09/12/2023
1965,03,Residence,Total Population,Total Population,30353,,,09/12/2023
1965,04,Occurrence,Total Population,Total Population,28763,,,09/12/2023
1965,04,Residence,Total Population,Total Population,28780,,,09/12/2023
1965,05,Occurrence,Total Population,Total Population,29757,,,09/12/2023
1965,05,Residence,Total Population,Total Population,29782,,,09/12/2023
1965,06,Occurrence,Total Population,Total Population,29169,,,09/12/2023
1965,06,Residence,Total Population,Total Population,29173,,,09/12/2023
1965,07,Occurrence,Total Population,Total Population,30565,,,09/12/2023
1965,07,Residence,Total Population,Total Population,30615,,,09/12/2023
1965,08,Occurrence,Total Population,Total Population,31282,,,09/12/2023
1965,08,Residence,Total Population,Total Population,31316,,,09/12/2023
1965,09,Occurrence,Total Population,Total Population,31232,,,09/12/2023
1965,09,Residence,Total Population,Total Population,31244,,,09/12/2023
1965,10,Occurrence,Total Population,Total Population,30146,,,09/12/2023
1965,10,Residence,Total Population,Total Population,30159,,,09/12/2023
1965,11,Occurrence,Total Population,Total Population,28280,,,09/12/2023
1965,11,Residence,Total Population,Total Population,28281,,,09/12/2023
1965,12,Occurrence,Total Population,Total Population,29191,,,09/12/2023
1965,12,Residence,Total Population,Total Population,29195,,,09/12/2023
1966,01,Occurrence,Total Population,Total Population,26558,,,09/12/2023
1966,01,Residence,Total Population,Total Population,26579,,,09/12/2023
1966,02,Occurrence,Total Population,Total Population,24970,,,09/12/2023
1966,02,Residence,Total Population,Total Population,24951,,,09/12/2023
1966,03,Occurrence,Total Population,Total Population,28271,,,09/12/2023
1966,03,Residence,Total Population,Total Population,28248,,,09/12/2023
1966,04,Occurrence,Total Population,Total Population,27009,,,09/12/2023
1966,04,Residence,Total Population,Total Population,26984,,,09/12/2023
1966,05,Occurrence,Total Population,Total Population,27733,,,09/12/2023
1966,05,Residence,Total Population,Total Population,27729,,,09/12/2023
1966,06,Occurrence,Total Population,Total Population,27960,,,09/12/2023
1966,06,Residence,Total Population,Total Population,27954,,,09/12/2023
1966,07,Occurrence,Total Population,Total Population,29074,,,09/12/2023
1966,07,Residence,Total Population,Total Population,29088,,,09/12/2023
1966,08,Occurrence,Total Population,Total Population,30145,,,09/12/2023
1966,08,Residence,Total Population,Total Population,30155,,,09/12/2023
1966,09,Occurrence,Total Population,Total Population,30345,,,09/12/2023
1966,09,Residence,Total Population,Total Population,30335,,,09/12/2023
1966,10,Occurrence,Total Population,Total Population,29816,,,09/12/2023
1966,10,Residence,Total Population,Total Population,29829,,,09/12/2023
1966,11,Occurrence,Total Population,Total Population,27399,,,09/12/2023
1966,11,Residence,Total Population,Total Population,27378,,,09/12/2023
1966,12,Occurrence,Total Population,Total Population,28423,,,09/12/2023
1966,12,Residence,Total Population,Total Population,28393,,,09/12/2023
1967,01,Occurrence,Total Population,Total Population,27760,,,09/12/2023
1967,01,Residence,Total Population,Total Population,27777,,,09/12/2023
1967,02,Occurrence,Total Population,Total Population,25650,,,09/12/2023
1967,02,Residence,Total Population,Total Population,25642,,,09/12/2023
1967,03,Occurrence,Total Population,Total Population,28374,,,09/12/2023
1967,03,Residence,Total Population,Total Population,28370,,,09/12/2023
1967,04,Occurrence,Total Population,Total Population,26540,,,09/12/2023
1967,04,Residence,Total Population,Total Population,26529,,,09/12/2023
1967,05,Occurrence,Total Population,Total Population,28179,,,09/12/2023
1967,05,Residence,Total Population,Total Population,28171,,,09/12/2023
1967,06,Occurrence,Total Population,Total Population,27392,,,09/12/2023
1967,06,Residence,Total Population,Total Population,27391,,,09/12/2023
1967,07,Occurrence,Total Population,Total Population,28980,,,09/12/2023
1967,07,Residence,Total Population,Total Population,28985,,,09/12/2023
1967,08,Occurrence,Total Population,Total Population,29635,,,09/12/2023
1967,08,Residence,Total Population,Total Population,29620,,,09/12/2023
1967,09,Occurrence,Total Population,Total Population,29415,,,09/12/2023
1967,09,Residence,Total Population,Total Population,29420,,,09/12/2023
1967,10,Occurrence,Total Population,Total Population,29016,,,09/12/2023
1967,10,Residence,Total Population,Total Population,28958,,,09/12/2023
1967,11,Occurrence,Total Population,Total Population,27289,,,09/12/2023
1967,11,Residence,Total Population,Total Population,27283,,,09/12/2023
1967,12,Occurrence,Total Population,Total Population,28472,,,09/12/2023
1967,12,Residence,Total Population,Total Population,28432,,,09/12/2023
1968,01,Occurrence,Total Population,Total Population,26061,,,09/12/2023
1968,01,Residence,Total Population,Total Population,26056,,,09/12/2023
1968,02,Occurrence,Total Population,Total Population,25278,,,09/12/2023
1968,02,Residence,Total Population,Total Population,25254,,,09/12/2023
1968,03,Occurrence,Total Population,Total Population,27386,,,09/12/2023
1968,03,Residence,Total Population,Total Population,27373,,,09/12/2023
1968,04,Occurrence,Total Population,Total Population,26540,,,09/12/2023
1968,04,Residence,Total Population,Total Population,26533,,,09/12/2023
1968,05,Occurrence,Total Population,Total Population,27492,,,09/12/2023
1968,05,Residence,Total Population,Total Population,27494,,,09/12/2023
1968,06,Occurrence,Total Population,Total Population,27277,,,09/12/2023
1968,06,Residence,Total Population,Total Population,27288,,,09/12/2023
1968,07,Occurrence,Total Population,Total Population,29876,,,09/12/2023
1968,07,Residence,Total Population,Total Population,29893,,,09/12/2023
1968,08,Occurrence,Total Population,Total Population,30246,,,09/12/2023
1968,08,Residence,Total Population,Total Population,30254,,,09/12/2023
1968,09,Occurrence,Total Population,Total Population,30706,,,09/12/2023
1968,09,Residence,Total Population,Total Population,30674,,,09/12/2023
1968,10,Occurrence,Total Population,Total Population,30395,,,09/12/2023
1968,10,Residence,Total Population,Total Population,30382,,,09/12/2023
1968,11,Occurrence,Total Population,Total Population,28319,,,09/12/2023
1968,11,Residence,Total Population,Total Population,28273,,,09/12/2023
1968,12,Occurrence,Total Population,Total Population,29747,,,09/12/2023
1968,12,Residence,Total Population,Total Population,29747,,,09/12/2023
1969,01,Occurrence,Total Population,Total Population,28303,,,09/12/2023
1969,01,Residence,Total Population,Total Population,28280,,,09/12/2023
1969,02,Occurrence,Total Population,Total Population,26205,,,09/12/2023
1969,02,Residence,Total Population,Total Population,26197,,,09/12/2023
1969,03,Occurrence,Total Population,Total Population,29397,,,09/12/2023
1969,03,Residence,Total Population,Total Population,29377,,,09/12/2023
1969,04,Occurrence,Total Population,Total Population,28629,,,09/12/2023
1969,04,Residence,Total Population,Total Population,28620,,,09/12/2023
1969,05,Occurrence,Total Population,Total Population,29864,,,09/12/2023
1969,05,Residence,Total Population,Total Population,29872,,,09/12/2023
1969,06,Occurrence,Total Population,Total Population,28920,,,09/12/2023
1969,06,Residence,Total Population,Total Population,28933,,,09/12/2023
1969,07,Occurrence,Total Population,Total Population,31265,,,09/12/2023
1969,07,Residence,Total Population,Total Population,31254,,,09/12/2023
1969,08,Occurrence,Total Population,Total Population,30878,,,09/12/2023
1969,08,Residence,Total Population,Total Population,30878,,,09/12/2023
1969,09,Occurrence,Total Population,Total Population,30179,,,09/12/2023
1969,09,Residence,Total Population,Total Population,30197,,,09/12/2023
1969,10,Occurrence,Total Population,Total Population,29664,,,09/12/2023
1969,10,Residence,Total Population,Total Population,29664,,,09/12/2023
1969,11,Occurrence,Total Population,Total Population,28887,,,09/12/2023
1969,11,Residence,Total Population,Total Population,28868,,,09/12/2023
1969,12,Occurrence,Total Population,Total Population,30807,,,09/12/2023
1969,12,Residence,Total Population,Total Population,30797,,,09/12/2023
1970,01,Occurrence,Total Population,Total Population,29076,,,09/12/2023
1970,01,Residence,Total Population,Total Population,29063,,,09/12/2023
1970,02,Occurrence,Total Population,Total Population,27222,,,09/12/2023
1970,02,Residence,Total Population,Total Population,27190,,,09/12/2023
1970,03,Occurrence,Total Population,Total Population,30591,,,09/12/2023
1970,03,Residence,Total Population,Total Population,30591,,,09/12/2023
1970,04,Occurrence,Total Population,Total Population,29181,,,09/12/2023
1970,04,Residence,Total Population,Total Population,29169,,,09/12/2023
1970,05,Occurrence,Total Population,Total Population,30171,,,09/12/2023
1970,05,Residence,Total Population,Total Population,30162,,,09/12/2023
1970,06,Occurrence,Total Population,Total Population,29955,,,09/12/2023
1970,06,Residence,Total Population,Total Population,29937,,,09/12/2023
1970,07,Occurrence,Total Population,Total Population,31608,,,09/12/2023
1970,07,Residence,Total Population,Total Population,31634,,,09/12/2023
1970,08,Occurrence,Total Population,Total Population,32018,,,09/12/2023
1970,08,Residence,Total Population,Total Population,32009,,,09/12/2023
1970,09,Occurrence,Total Population,Total Population,31674,,,09/12/2023
1970,09,Residence,Total Population,Total Population,31644,,,09/12/2023
1970,10,Occurrence,Total Population,Total Population,30747,,,09/12/2023
1970,10,Residence,Total Population,Total Population,30744,,,09/12/2023
1970,11,Occurrence,Total Population,Total Population,29575,,,09/12/2023
1970,11,Residence,Total Population,Total Population,29552,,,09/12/2023
1970,12,Occurrence,Total Population,Total Population,30979,,,09/12/2023
1970,12,Residence,Total Population,Total Population,30957,,,09/12/2023
1971,01,Occurrence,Total Population,Total Population,28867,,,09/12/2023
1971,01,Residence,Total Population,Total Population,28857,,,09/12/2023
1971,02,Occurrence,Total Population,Total Population,25860,,,09/12/2023
1971,02,Residence,Total Population,Total Population,25856,,,09/12/2023
1971,03,Occurrence,Total Population,Total Population,29224,,,09/12/2023
1971,03,Residence,Total Population,Total Population,29226,,,09/12/2023
1971,04,Occurrence,Total Population,Total Population,27051,,,09/12/2023
1971,04,Residence,Total Population,Total Population,27080,,,09/12/2023
1971,05,Occurrence,Total Population,Total Population,27641,,,09/12/2023
1971,05,Residence,Total Population,Total Population,27649,,,09/12/2023
1971,06,Occurrence,Total Population,Total Population,27235,,,09/12/2023
1971,06,Residence,Total Population,Total Population,27222,,,09/12/2023
1971,07,Occurrence,Total Population,Total Population,28651,,,09/12/2023
1971,07,Residence,Total Population,Total Population,28654,,,09/12/2023
1971,08,Occurrence,Total Population,Total Population,28524,,,09/12/2023
1971,08,Residence,Total Population,Total Population,28519,,,09/12/2023
1971,09,Occurrence,Total Population,Total Population,28093,,,09/12/2023
1971,09,Residence,Total Population,Total Population,28109,,,09/12/2023
1971,10,Occurrence,Total Population,Total Population,27241,,,09/12/2023
1971,10,Residence,Total Population,Total Population,27239,,,09/12/2023
1971,11,Occurrence,Total Population,Total Population,25305,,,09/12/2023
1971,11,Residence,Total Population,Total Population,25292,,,09/12/2023
1971,12,Occurrence,Total Population,Total Population,26127,,,09/12/2023
1971,12,Residence,Total Population,Total Population,26123,,,09/12/2023
1972,01,Occurrence,Total Population,Total Population,24915,,,09/12/2023
1972,01,Residence,Total Population,Total Population,24899,,,09/12/2023
1972,02,Occurrence,Total Population,Total Population,24093,,,09/12/2023
1972,02,Residence,Total Population,Total Population,24107,,,09/12/2023
1972,03,Occurrence,Total Population,Total Population,25751,,,09/12/2023
1972,03,Residence,Total Population,Total Population,25731,,,09/12/2023
1972,04,Occurrence,Total Population,Total Population,24420,,,09/12/2023
1972,04,Residence,Total Population,Total Population,24420,,,09/12/2023
1972,05,Occurrence,Total Population,Total Population,25268,,,09/12/2023
1972,05,Residence,Total Population,Total Population,25242,,,09/12/2023
1972,06,Occurrence,Total Population,Total Population,24729,,,09/12/2023
1972,06,Residence,Total Population,Total Population,24713,,,09/12/2023
1972,07,Occurrence,Total Population,Total Population,26734,,,09/12/2023
1972,07,Residence,Total Population,Total Population,26741,,,09/12/2023
1972,08,Occurrence,Total Population,Total Population,27455,,,09/12/2023
1972,08,Residence,Total Population,Total Population,27461,,,09/12/2023
1972,09,Occurrence,Total Population,Total Population,26505,,,09/12/2023
1972,09,Residence,Total Population,Total Population,26470,,,09/12/2023
1972,10,Occurrence,Total Population,Total Population,26148,,,09/12/2023
1972,10,Residence,Total Population,Total Population,26112,,,09/12/2023
1972,11,Occurrence,Total Population,Total Population,25161,,,09/12/2023
1972,11,Residence,Total Population,Total Population,25139,,,09/12/2023
1972,12,Occurrence,Total Population,Total Population,25382,,,09/12/2023
1972,12,Residence,Total Population,Total Population,25340,,,09/12/2023
1973,01,Occurrence,Total Population,Total Population,24608,,,09/12/2023
1973,01,Residence,Total Population,Total Population,24556,,,09/12/2023
1973,02,Occurrence,Total Population,Total Population,22136,,,09/12/2023
1973,02,Residence,Total Population,Total Population,22112,,,09/12/2023
1973,03,Occurrence,Total Population,Total Population,24787,,,09/12/2023
1973,03,Residence,Total Population,Total Population,24771,,,09/12/2023
1973,04,Occurrence,Total Population,Total Population,24076,,,09/12/2023
1973,04,Residence,Total Population,Total Population,24064,,,09/12/2023
1973,05,Occurrence,Total Population,Total Population,25212,,,09/12/2023
1973,05,Residence,Total Population,Total Population,25218,,,09/12/2023
1973,06,Occurrence,Total Population,Total Population,24555,,,09/12/2023
1973,06,Residence,Total Population,Total Population,24537,,,09/12/2023
1973,07,Occurrence,Total Population,Total Population,25952,,,09/12/2023
1973,07,Residence,Total Population,Total Population,25945,,,09/12/2023
1973,08,Occurrence,Total Population,Total Population,26798,,,09/12/2023
1973,08,Residence,Total Population,Total Population,26775,,,09/12/2023
1973,09,Occurrence,Total Population,Total Population,25521,,,09/12/2023
1973,09,Residence,Total Population,Total Population,25506,,,09/12/2023
1973,10,Occurrence,Total Population,Total Population,25031,,,09/12/2023
1973,10,Residence,Total Population,Total Population,25015,,,09/12/2023
1973,11,Occurrence,Total Population,Total Population,24018,,,09/12/2023
1973,11,Residence,Total Population,Total Population,23990,,,09/12/2023
1973,12,Occurrence,Total Population,Total Population,25385,,,09/12/2023
1973,12,Residence,Total Population,Total Population,25345,,,09/12/2023
1974,01,Occurrence,Total Population,Total Population,24597,,,09/12/2023
1974,01,Residence,Total Population,Total Population,24590,,,09/12/2023
1974,02,Occurrence,Total Population,Total Population,22657,,,09/12/2023
1974,02,Residence,Total Population,Total Population,22642,,,09/12/2023
1974,03,Occurrence,Total Population,Total Population,24873,,,09/12/2023
1974,03,Residence,Total Population,Total Population,24859,,,09/12/2023
1974,04,Occurrence,Total Population,Total Population,24620,,,09/12/2023
1974,04,Residence,Total Population,Total Population,24585,,,09/12/2023
1974,05,Occurrence,Total Population,Total Population,26146,,,09/12/2023
1974,05,Residence,Total Population,Total Population,26128,,,09/12/2023
1974,06,Occurrence,Total Population,Total Population,26010,,,09/12/2023
1974,06,Residence,Total Population,Total Population,25976,,,09/12/2023
1974,07,Occurrence,Total Population,Total Population,27369,,,09/12/2023
1974,07,Residence,Total Population,Total Population,27350,,,09/12/2023
1974,08,Occurrence,Total Population,Total Population,28204,,,09/12/2023
1974,08,Residence,Total Population,Total Population,28151,,,09/12/2023
1974,09,Occurrence,Total Population,Total Population,27825,,,09/12/2023
1974,09,Residence,Total Population,Total Population,27770,,,09/12/2023
1974,10,Occurrence,Total Population,Total Population,27774,,,09/12/2023
1974,10,Residence,Total Population,Total Population,27726,,,09/12/2023
1974,11,Occurrence,Total Population,Total Population,25644,,,09/12/2023
1974,11,Residence,Total Population,Total Population,25608,,,09/12/2023
1974,12,Occurrence,Total Population,Total Population,26303,,,09/12/2023
1974,12,Residence,Total Population,Total Population,26283,,,09/12/2023
1975,01,Occurrence,Total Population,Total Population,25795,,,09/12/2023
1975,01,Residence,Total Population,Total Population,25775,,,09/12/2023
1975,02,Occurrence,Total Population,Total Population,23459,,,09/12/2023
1975,02,Residence,Total Population,Total Population,23452,,,09/12/2023
1975,03,Occurrence,Total Population,Total Population,25812,,,09/12/2023
1975,03,Residence,Total Population,Total Population,25780,,,09/12/2023
1975,04,Occurrence,Total Population,Total Population,25274,,,09/12/2023
1975,04,Residence,Total Population,Total Population,25266,,,09/12/2023
1975,05,Occurrence,Total Population,Total Population,26583,,,09/12/2023
1975,05,Residence,Total Population,Total Population,26574,,,09/12/2023
1975,06,Occurrence,Total Population,Total Population,26196,,,09/12/2023
1975,06,Residence,Total Population,Total Population,26175,,,09/12/2023
1975,07,Occurrence,Total Population,Total Population,27720,,,09/12/2023
1975,07,Residence,Total Population,Total Population,27714,,,09/12/2023
1975,08,Occurrence,Total Population,Total Population,28125,,,09/12/2023
1975,08,Residence,Total Population,Total Population,28081,,,09/12/2023
1975,09,Occurrence,Total Population,Total Population,28222,,,09/12/2023
1975,09,Residence,Total Population,Total Population,28180,,,09/12/2023
1975,10,Occurrence,Total Population,Total Population,27253,,,09/12/2023
1975,10,Residence,Total Population,Total Population,27224,,,09/12/2023
1975,11,Occurrence,Total Population,Total Population,25674,,,09/12/2023
1975,11,Residence,Total Population,Total Population,25667,,,09/12/2023
1975,12,Occurrence,Total Population,Total Population,27486,,,09/12/2023
1975,12,Residence,Total Population,Total Population,27430,,,09/12/2023
1976,01,Occurrence,Total Population,Total Population,26249,,,09/12/2023
1976,01,Residence,Total Population,Total Population,26216,,,09/12/2023
1976,02,Occurrence,Total Population,Total Population,25097,,,09/12/2023
1976,02,Residence,Total Population,Total Population,25081,,,09/12/2023
1976,03,Occurrence,Total Population,Total Population,27151,,,09/12/2023
1976,03,Residence,Total Population,Total Population,27141,,,09/12/2023
1976,04,Occurrence,Total Population,Total Population,26107,,,09/12/2023
1976,04,Residence,Total Population,Total Population,26100,,,09/12/2023
1976,05,Occurrence,Total Population,Total Population,27393,,,09/12/2023
1976,05,Residence,Total Population,Total Population,27408,,,09/12/2023
1976,06,Occurrence,Total Population,Total Population,27014,,,09/12/2023
1976,06,Residence,Total Population,Total Population,27012,,,09/12/2023
1976,07,Occurrence,Total Population,Total Population,28418,,,09/12/2023
1976,07,Residence,Total Population,Total Population,28422,,,09/12/2023
1976,08,Occurrence,Total Population,Total Population,29894,,,09/12/2023
1976,08,Residence,Total Population,Total Population,29875,,,09/12/2023
1976,09,Occurrence,Total Population,Total Population,29565,,,09/12/2023
1976,09,Residence,Total Population,Total Population,29560,,,09/12/2023
1976,10,Occurrence,Total Population,Total Population,28818,,,09/12/2023
1976,10,Residence,Total Population,Total Population,28794,,,09/12/2023
1976,11,Occurrence,Total Population,Total Population,27587,,,09/12/2023
1976,11,Residence,Total Population,Total Population,27573,,,09/12/2023
1976,12,Occurrence,Total Population,Total Population,28939,,,09/12/2023
1976,12,Residence,Total Population,Total Population,28923,,,09/12/2023
1977,01,Occurrence,Total Population,Total Population,28487,,,09/12/2023
1977,01,Residence,Total Population,Total Population,28489,,,09/12/2023
1977,02,Occurrence,Total Population,Total Population,26010,,,09/12/2023
1977,02,Residence,Total Population,Total Population,25993,,,09/12/2023
1977,03,Occurrence,Total Population,Total Population,29443,,,09/12/2023
1977,03,Residence,Total Population,Total Population,29443,,,09/12/2023
1977,04,Occurrence,Total Population,Total Population,27377,,,09/12/2023
1977,04,Residence,Total Population,Total Population,27380,,,09/12/2023
1977,05,Occurrence,Total Population,Total Population,28844,,,09/12/2023
1977,05,Residence,Total Population,Total Population,28889,,,09/12/2023
1977,06,Occurrence,Total Population,Total Population,28212,,,09/12/2023
1977,06,Residence,Total Population,Total Population,28216,,,09/12/2023
1977,07,Occurrence,Total Population,Total Population,29808,,,09/12/2023
1977,07,Residence,Total Population,Total Population,29834,,,09/12/2023
1977,08,Occurrence,Total Population,Total Population,30655,,,09/12/2023
1977,08,Residence,Total Population,Total Population,30660,,,09/12/2023
1977,09,Occurrence,Total Population,Total Population,30970,,,09/12/2023
1977,09,Residence,Total Population,Total Population,31002,,,09/12/2023
1977,10,Occurrence,Total Population,Total Population,30176,,,09/12/2023
1977,10,Residence,Total Population,Total Population,30206,,,09/12/2023
1977,11,Occurrence,Total Population,Total Population,28540,,,09/12/2023
1977,11,Residence,Total Population,Total Population,28528,,,09/12/2023
1977,12,Occurrence,Total Population,Total Population,28909,,,09/12/2023
1977,12,Residence,Total Population,Total Population,28936,,,09/12/2023
1978,01,Occurrence,Total Population,Total Population,28592,,,09/12/2023
1978,01,Residence,Total Population,Total Population,28595,,,09/12/2023
1978,02,Occurrence,Total Population,Total Population,26363,,,09/12/2023
